OFFICIAL DRAW FOR STETTLER, AB
Performance: 1. Friday 10 @ 6:30PM
Performance: 2. Saturday 11 @ 6:30PM
Performance: 3. Friday 10 @ 1:00PM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
LADIES BARREL RACING|R11550| 25. PANA NICOLE (PERF # 3)|CPRA|
LADIES BARREL RACING|R25195| 26. SHIELDS TAYLOR (PERF # 3)|CPRA|
LADIES BARREL RACING|L7499| 27. VANBUSKIRK SHANNON (PERF # 3)|MANYBERRIES, AB|
LADIES BARREL RACING|C3586C| 28. BEACH LINDSAY (PERF # 3)|CRA|
LADIES BARREL RACING|L7513| 29. LAWRENCE CHRISTA (PERF # 3)|MAPLE CREEK, SK|
LADIES BARREL RACING|LOC6562| 30. EDGE JANINE (PERF # 3)|STL|
LADIES BARREL RACING|L4098C| 31. LAWRENCE TK (PERF # 3)|WILLISTON, ND USA|
LADIES BARREL RACING|L5497C| 32. SWITZER BAILEE (PERF # 3)|ANEROID, SK|
LADIES BARREL RACING|C2915C| 33. BRIERE SABRINA (PERF # 3)|CRA|
LADIES BARREL RACING|C2515C| 34. BRODERSON AMBER (PERF # 3)|CRA|
LADIES BARREL RACING|L7509| 35. MILLARD TANA (PERF # 3)|RED DEER COUNTY, AB|
LADIES BARREL RACING|LOC6532| 36. GERTNER DAWN (PERF # 3)|STL|
LADIES BARREL RACING|C6498C| 37. KNUDSEN RAE-ANN (PERF # 3)|CRA|
LADIES BARREL RACING|L6378C| 38. THIESSEN MELISSA (PERF # 3)|STETTLER, AB|BARREL REP
LADIES BARREL RACING|L6839C| 39. WILSON JAYDEN (PERF # 3)|GLEICHEN, AB|
LADIES BARREL RACING|L7129C| 40. KIELSTRA CHRISSY (PERF # 3)|BURDETT, AB|
LADIES BARREL RACING|R10315C| 41. DAINES SYDNEY (PERF # 3)|CPRA|
LADIES BARREL RACING|J1677C| 42. HICKS LEXI (PERF # 3)|MORTLACH SK|
LADIES BARREL RACING|LOC6551| 43. WOODWARD TERRYL (PERF # 3)|STL|
LADIES BARREL RACING|C6679C| 44. VANBUSKIRK JESSICA (PERF # 3)|CRA|
